Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
P00234142,Grocery,22.49,5,18,InnoTech,Razer Inc.
P00075942,Health & Beauty,62.63,3,39,Sound Zone,Sonos Inc.
P00330542,Health & Beauty,38.29,1,16,Electro Mart,Sony Corporation
P00355242,Health & Beauty,73.23,4,18,Game Zone,Razer Inc.
P00105542,Toys,49.04,1,16,Electro Mart,Sony Corporation
P00033242,Toys,28.52,3,39,Sound Zone,Sonos Inc.
P00202742,Health & Beauty,78.55,3,39,Sound Zone,Sonos Inc.
P00295442,Toys,7.69,2,13,Tech Haven,Samsung Electronics
P00165142,Health & Beauty,15.39,51,51,Pakistan,Pakistan
P00219342,Health & Beauty,22.48,4,18,Game Zone,Razer Inc.
P00018342,Patio & Garden,24.63,6,9,Photo World,Canon Inc.
P00161842,Automotive,40.25,5,18,InnoTech,Razer Inc.
P00146442,Toys,72.43,7,17,Health Zone,Garmin Ltd.
P00056442,Electronics,21.98,5,18,InnoTech,Razer Inc.
P00354642,Toys,52.88,5,18,InnoTech,Razer Inc.
P00083042,Home & Kitchen,3.27,3,39,Sound Zone,Sonos Inc.
P00272542,Toys,40,3,39,Sound Zone,Sonos Inc.
P00356942,Toys,5.46,4,18,Game Zone,Razer Inc.
P00331442,Toys,4.19,1,16,Electro Mart,Sony Corporation
P00005942,Electronics,74.23,4,18,Game Zone,Razer Inc.
P00272942,Health & Beauty,72.85,7,17,Health Zone,Garmin Ltd.
P00315042,Toys,40.08,2,13,Tech Haven,Samsung Electronics
P00239742,Toys,62.81,4,18,Game Zone,Razer Inc.
P00037242,Toys,64.58,6,9,Photo World,Canon Inc.
P00073942,Toys,78.33,2,13,Tech Haven,Samsung Electronics
P00165942,Toys,34.22,3,39,Sound Zone,Sonos Inc.
P00142242,Toys,57.22,1,16,Electro Mart,Sony Corporation
P00280342,"Arts, Crafts & Sewing",43.56,1,16,Electro Mart,Sony Corporation
P00194242,Patio & Garden,72.52,4,18,Game Zone,Razer Inc.
P00008442,Toys,45.54,1,16,Electro Mart,Sony Corporation
P00328942,Health & Beauty,3.64,4,18,Game Zone,Razer Inc.
P00217842,Grocery,57.01,5,18,InnoTech,Razer Inc.
P00179542,Patio & Garden,65.89,3,39,Sound Zone,Sonos Inc.
P00179742,Patio & Garden,49.89,2,13,Tech Haven,Samsung Electronics
P00123642,Patio & Garden,22.61,6,9,Photo World,Canon Inc.
P00232942,Toys,56.82,4,18,Game Zone,Razer Inc.
P00254142,Toys,27.82,1,16,Electro Mart,Sony Corporation
P00048342,Health & Beauty,21.04,3,39,Sound Zone,Sonos Inc.
P00015142,Health & Beauty,36.64,2,13,Tech Haven,Samsung Electronics
P00283042,Health & Beauty,79.5,3,39,Sound Zone,Sonos Inc.
P00081242,Health & Beauty,18.5,4,18,Game Zone,Razer Inc.
P00296642,Baby,20.71,6,9,Photo World,Canon Inc.
P00199742,Health & Beauty,48.87,4,18,Game Zone,Razer Inc.
P00186342,Electronics,29.94,5,18,InnoTech,Razer Inc.
P00125042,Patio & Garden,45.75,4,18,Game Zone,Razer Inc.
P00304942,Household Essentials,8.97,3,39,Sound Zone,Sonos Inc.
P00182042,Patio & Garden,55.53,6,9,Photo World,Canon Inc.
P00200842,Toys,51.8,2,13,Tech Haven,Samsung Electronics
P00125542,Household Essentials,48.38,4,18,Game Zone,Razer Inc.
P00260242,Health & Beauty,2.51,2,13,Tech Haven,Samsung Electronics
P00237142,Health & Beauty,42.27,7,17,Health Zone,Garmin Ltd.
P00199142,Health & Beauty,76.61,2,13,Tech Haven,Samsung Electronics
P00340942,Toys,12.73,7,17,Health Zone,Garmin Ltd.
P0094642,Clothing,70.29,1,16,Electro Mart,Sony Corporation
P00292342,Toys,63.97,6,9,Photo World,Canon Inc.
P00318642,Electronics,76.76,3,39,Sound Zone,Sonos Inc.
P00305942,Health & Beauty,74.59,3,39,Sound Zone,Sonos Inc.
P00362742,Toys,51.98,5,18,InnoTech,Razer Inc.
P00282542,Toys,34.08,3,39,Sound Zone,Sonos Inc.
P00084742,Health & Beauty,32.26,2,13,Tech Haven,Samsung Electronics
P00355342,Toys,70.01,5,18,InnoTech,Razer Inc.
P00349642,Toys,78.36,3,39,Sound Zone,Sonos Inc.
P00286442,Toys,38.71,1,16,Electro Mart,Sony Corporation
P00239642,Health & Beauty,41.46,4,18,Game Zone,Razer Inc.
P00300442,Toys,26.07,5,18,InnoTech,Razer Inc.
P00349742,Toys,60.94,3,39,Sound Zone,Sonos Inc.
P00326542,Health & Beauty,32.56,1,16,Electro Mart,Sony Corporation
P00119042,Health & Beauty,43.15,4,18,Game Zone,Razer Inc.
P00252642,Toys,59.7,1,16,Electro Mart,Sony Corporation
P00202542,Furniture,40.19,3,39,Sound Zone,Sonos Inc.
P00292742,Baby,8.4,3,39,Sound Zone,Sonos Inc.
P00001842,"Arts, Crafts & Sewing",39.88,2,13,Tech Haven,Samsung Electronics
P00369442,Patio & Garden,23.12,51,51,Pakistan,Pakistan
P00194042,Toys,8.23,4,18,Game Zone,Razer Inc.
P00354242,Health & Beauty,15.13,6,9,Photo World,Canon Inc.
P00185042,Health & Beauty,36.24,5,18,InnoTech,Razer Inc.
P00336742,Pets,32.32,7,17,Health Zone,Garmin Ltd.
P00160342,Toys,11.27,5,18,InnoTech,Razer Inc.
P00370142,"Arts, Crafts & Sewing",51.75,5,18,InnoTech,Razer Inc.
P00213942,Health & Beauty,15.28,3,39,Sound Zone,Sonos Inc.
P00162042,Grocery,49.88,3,39,Sound Zone,Sonos Inc.
P00238942,Toys,42.26,4,18,Game Zone,Razer Inc.
P00223042,Grocery,47.58,1,16,Electro Mart,Sony Corporation
P00087542,Health & Beauty,74.33,4,18,Game Zone,Razer Inc.
P00193142,Health & Beauty,3.7,7,17,Health Zone,Garmin Ltd.
P00227942,Electronics,43.49,2,13,Tech Haven,Samsung Electronics
P00137742,Health & Beauty,40.98,4,18,Game Zone,Razer Inc.
P00019842,Health & Beauty,28.9,6,9,Photo World,Canon Inc.
P00040242,Health & Beauty,48.52,2,13,Tech Haven,Samsung Electronics
P00327042,Toys,69.78,3,39,Sound Zone,Sonos Inc.
P00029642,Health & Beauty,75.77,1,16,Electro Mart,Sony Corporation
P00178542,Toys,24.58,1,16,Electro Mart,Sony Corporation
P00116442,Health & Beauty,64.77,4,18,Game Zone,Razer Inc.
P00265042,"Arts, Crafts & Sewing",36.14,1,16,Electro Mart,Sony Corporation
P00039242,Grocery,33.74,4,18,Game Zone,Razer Inc.
P00112942,Grocery,11.12,5,18,InnoTech,Razer Inc.
P00296742,Toys,5.44,3,39,Sound Zone,Sonos Inc.
P00088942,Toys,22.91,2,13,Tech Haven,Samsung Electronics
P00038442,Grocery,72.49,6,9,Photo World,Canon Inc.
P00222642,Health & Beauty,29.54,4,18,Game Zone,Razer Inc.
P00072442,Electronics,72.64,1,16,Electro Mart,Sony Corporation
P00370442,Toys,42.58,3,39,Sound Zone,Sonos Inc.
P00306242,Home & Kitchen,76.22,2,13,Tech Haven,Samsung Electronics
P00297442,Electronics,55.73,3,39,Sound Zone,Sonos Inc.
P00181342,Patio & Garden,70.38,4,18,Game Zone,Razer Inc.
P00252542,Toys,39.78,6,9,Photo World,Canon Inc.
P00216842,Toys,25.1,4,18,Game Zone,Razer Inc.
P00287842,Toys,20.58,5,18,InnoTech,Razer Inc.
P00207642,Electronics,17.94,4,18,Game Zone,Razer Inc.
P00044642,Grocery,73.89,3,39,Sound Zone,Sonos Inc.
P00169042,Grocery,26.24,6,9,Photo World,Canon Inc.
P00045942,Health & Beauty,13.44,2,13,Tech Haven,Samsung Electronics
P00220842,Clothing,12.5,4,18,Game Zone,Razer Inc.
P00366242,Patio & Garden,27.42,2,13,Tech Haven,Samsung Electronics
P00273142,Toys,46.7,7,17,Health Zone,Garmin Ltd.
P00119942,Toys,11.64,2,13,Tech Haven,Samsung Electronics
P0099842,Health & Beauty,36.09,7,17,Health Zone,Garmin Ltd.
P00076442,Grocery,37.74,1,16,Electro Mart,Sony Corporation
P00108342,Grocery,9.82,6,9,Photo World,Canon Inc.
P00174342,Toys,58.03,3,39,Sound Zone,Sonos Inc.
P00009142,Health & Beauty,50.75,3,39,Sound Zone,Sonos Inc.
P00184842,Health & Beauty,68.74,5,18,InnoTech,Razer Inc.
P00267842,Health & Beauty,66.33,3,39,Sound Zone,Sonos Inc.
P00263142,Health & Beauty,50.64,2,13,Tech Haven,Samsung Electronics
P00003142,Toys,65.93,5,18,InnoTech,Razer Inc.
P00123542,Patio & Garden,54.94,3,39,Sound Zone,Sonos Inc.
P00239242,Health & Beauty,41.32,1,16,Electro Mart,Sony Corporation
P00352742,Grocery,57.27,4,18,Game Zone,Razer Inc.
P00110642,Health & Beauty,76.35,5,18,InnoTech,Razer Inc.
P00308642,"Books, Movies & Music",26.21,3,39,Sound Zone,Sonos Inc.
P00246842,Pharmacy & OTC,34.97,1,16,Electro Mart,Sony Corporation
P00314042,Appliances,69.55,4,18,Game Zone,Razer Inc.
P00340342,Grocery,57.78,1,16,Electro Mart,Sony Corporation
P00342342,Patio & Garden,46.84,3,39,Sound Zone,Sonos Inc.
P00328442,Health & Beauty,76.05,3,39,Sound Zone,Sonos Inc.
P00009742,Baby,69.13,2,13,Tech Haven,Samsung Electronics
P00029342,Toys,23.58,51,51,Pakistan,Pakistan
P00238042,Toys,2.29,4,18,Game Zone,Razer Inc.
P00168542,Health & Beauty,22.23,6,9,Photo World,Canon Inc.
P00289442,Toys,42.95,5,18,InnoTech,Razer Inc.
P00321342,Grocery,27.85,7,17,Health Zone,Garmin Ltd.
P00275542,Grocery,25.85,5,18,InnoTech,Razer Inc.
P00256742,Toys,23.68,5,18,InnoTech,Razer Inc.
P00135642,Toys,30.37,3,39,Sound Zone,Sonos Inc.
P00239842,Health & Beauty,57.99,3,39,Sound Zone,Sonos Inc.
P00021442,Toys,54.21,4,18,Game Zone,Razer Inc.
P00075642,Clothing,51.83,1,16,Electro Mart,Sony Corporation
P00341942,Patio & Garden,58.08,4,18,Game Zone,Razer Inc.
P00123942,Grocery,44.16,7,17,Health Zone,Garmin Ltd.
P00253642,Patio & Garden,28.11,2,13,Tech Haven,Samsung Electronics
P00056242,Clothing,5.8,4,18,Game Zone,Razer Inc.
P00016442,Electronics,27.19,6,9,Photo World,Canon Inc.
P00102742,Health & Beauty,70.03,2,13,Tech Haven,Samsung Electronics
P00314242,Toys,12.97,3,39,Sound Zone,Sonos Inc.
P00345942,Toys,62.6,1,16,Electro Mart,Sony Corporation
P00003042,Toys,23.86,1,16,Electro Mart,Sony Corporation
P00306142,Health & Beauty,24.02,4,18,Game Zone,Razer Inc.
P00163542,Electronics,3.44,1,16,Electro Mart,Sony Corporation
P00182842,Health & Beauty,76.69,4,18,Game Zone,Razer Inc.
P00293542,Toys,74.88,5,18,InnoTech,Razer Inc.
P00126442,Baby,51.14,3,39,Sound Zone,Sonos Inc.
P00042442,Health & Beauty,65.66,2,13,Tech Haven,Samsung Electronics
P0096042,Home & Kitchen,36.62,6,9,Photo World,Canon Inc.
P00186142,Grocery,35.08,4,18,Game Zone,Razer Inc.
P00059242,Patio & Garden,55.55,1,16,Electro Mart,Sony Corporation
P00195242,Toys,75.2,3,39,Sound Zone,Sonos Inc.
P00205842,Health & Beauty,50.17,2,13,Tech Haven,Samsung Electronics
P00230142,Baby,55.15,3,39,Sound Zone,Sonos Inc.
P00039642,Toys,5.11,4,18,Game Zone,Razer Inc.
P00319742,Toys,46.24,6,9,Photo World,Canon Inc.
P00156242,Clothing,41.5,4,18,Game Zone,Razer Inc.
P00179142,Patio & Garden,68.94,5,18,InnoTech,Razer Inc.
P00034642,Clothing,65.98,4,18,Game Zone,Razer Inc.
P00320242,Grocery,19.66,3,39,Sound Zone,Sonos Inc.
P00213342,Health & Beauty,35.61,6,9,Photo World,Canon Inc.
P00235742,Health & Beauty,78.55,2,13,Tech Haven,Samsung Electronics
P00192142,Electronics,78.49,4,18,Game Zone,Razer Inc.
P00166642,Toys,50.24,2,13,Tech Haven,Samsung Electronics
P00210442,Health & Beauty,79.1,7,17,Health Zone,Garmin Ltd.
P00037842,Grocery,72.53,2,13,Tech Haven,Samsung Electronics
P00111642,Grocery,62.8,7,17,Health Zone,Garmin Ltd.
P00049142,Grocery,20.99,1,16,Electro Mart,Sony Corporation
P00273242,Toys,49.21,6,9,Photo World,Canon Inc.
P00225542,Health & Beauty,18.92,3,39,Sound Zone,Sonos Inc.
P00103642,Baby,32.3,3,39,Sound Zone,Sonos Inc.
P00324242,Office & School Supplies,77.32,5,18,InnoTech,Razer Inc.
P00217142,Grocery,56.9,3,39,Sound Zone,Sonos Inc.
P00348442,Home & Kitchen,55.92,2,13,Tech Haven,Samsung Electronics
P00263842,Toys,33.09,5,18,InnoTech,Razer Inc.
P00339742,Toys,58.92,3,39,Sound Zone,Sonos Inc.
P00179942,Patio & Garden,26.22,1,16,Electro Mart,Sony Corporation
P00108042,Health & Beauty,39.14,4,18,Game Zone,Razer Inc.
P00008642,Clothing,79.62,5,18,InnoTech,Razer Inc.
P00047642,Health & Beauty,70.91,3,39,Sound Zone,Sonos Inc.
P00076542,Clothing,55.33,1,16,Electro Mart,Sony Corporation
P00243342,Patio & Garden,17.18,4,18,Game Zone,Razer Inc.
P00035442,Baby,74.77,1,16,Electro Mart,Sony Corporation
P00052342,Toys,17.26,3,39,Sound Zone,Sonos Inc.
P00213842,Baby,19.59,3,39,Sound Zone,Sonos Inc.
P00292242,Grocery,16.08,2,13,Tech Haven,Samsung Electronics
P00174942,"Books, Movies & Music",30.8,51,51,Pakistan,Pakistan
P00213642,Patio & Garden,32.55,4,18,Game Zone,Razer Inc.
P00274842,Grocery,71.82,6,9,Photo World,Canon Inc.
P00348842,Grocery,38.83,5,18,InnoTech,Razer Inc.
P00347542,Grocery,49,7,17,Health Zone,Garmin Ltd.
P00217542,Grocery,42.84,5,18,InnoTech,Razer Inc.
P00320142,Grocery,65.39,5,18,InnoTech,Razer Inc.
P00326942,Health & Beauty,48.78,3,39,Sound Zone,Sonos Inc.
P00336542,Pets,58.83,3,39,Sound Zone,Sonos Inc.
P00203442,Health & Beauty,45.28,4,18,Game Zone,Razer Inc.
P00367342,Patio & Garden,43.76,1,16,Electro Mart,Sony Corporation
P00359542,Patio & Garden,13.21,4,18,Game Zone,Razer Inc.
P00193342,Patio & Garden,69.22,7,17,Health Zone,Garmin Ltd.
P00245942,Office & School Supplies,79.16,2,13,Tech Haven,Samsung Electronics
P00196342,Electronics,65.52,4,18,Game Zone,Razer Inc.
P00122842,Patio & Garden,24.33,6,9,Photo World,Canon Inc.
P00284142,Home & Kitchen,33.15,2,13,Tech Haven,Samsung Electronics
P00365142,Household Essentials,26.34,3,39,Sound Zone,Sonos Inc.
P00351642,Toys,72.14,1,16,Electro Mart,Sony Corporation
P00186242,Clothing,62.29,1,16,Electro Mart,Sony Corporation
P00263042,Grocery,60.77,4,18,Game Zone,Razer Inc.
P00043342,Toys,11.03,1,16,Electro Mart,Sony Corporation
P00123342,Patio & Garden,63.39,4,18,Game Zone,Razer Inc.
P00180442,Patio & Garden,35.26,5,18,InnoTech,Razer Inc.
P00359342,Patio & Garden,34.91,3,39,Sound Zone,Sonos Inc.
P00217642,Grocery,18.81,2,13,Tech Haven,Samsung Electronics
P00122942,Patio & Garden,7.48,6,9,Photo World,Canon Inc.
P00122742,Patio & Garden,24.65,4,18,Game Zone,Razer Inc.
P00131442,Household Essentials,35.21,1,16,Electro Mart,Sony Corporation
P00017842,"Arts, Crafts & Sewing",61.07,3,39,Sound Zone,Sonos Inc.
P00023842,Home & Kitchen,75.38,2,13,Tech Haven,Samsung Electronics
P00198342,Health & Beauty,63.5,3,39,Sound Zone,Sonos Inc.
P00347442,Health & Beauty,62.51,4,18,Game Zone,Razer Inc.
P00036942,Health & Beauty,29.78,6,9,Photo World,Canon Inc.
P00167642,Health & Beauty,18.93,4,18,Game Zone,Razer Inc.
P00218142,Grocery,5.28,5,18,InnoTech,Razer Inc.
P00225742,Electronics,66.39,4,18,Game Zone,Razer Inc.
P00110442,Baby,68.56,3,39,Sound Zone,Sonos Inc.
P00082542,Toys,10.76,6,9,Photo World,Canon Inc.
P00003542,Toys,37.53,2,13,Tech Haven,Samsung Electronics
P00147542,Electronics,75.3,4,18,Game Zone,Razer Inc.
P00175042,Toys,34.36,2,13,Tech Haven,Samsung Electronics
P00113542,Toys,48.84,7,17,Health Zone,Garmin Ltd.
P00000242,Electronics,42.92,2,13,Tech Haven,Samsung Electronics
P00164742,Clothing,45.1,7,17,Health Zone,Garmin Ltd.
P00110242,Toys,61.06,1,16,Electro Mart,Sony Corporation
P00085742,Clothing,38.88,6,9,Photo World,Canon Inc.
P00307742,Health & Beauty,43.97,3,39,Sound Zone,Sonos Inc.
P00191842,Clothing,31.38,3,39,Sound Zone,Sonos Inc.
P00033142,Electronics,6.95,5,18,InnoTech,Razer Inc.
P00023742,Health & Beauty,45.48,3,39,Sound Zone,Sonos Inc.
P00147242,Health & Beauty,36.08,2,13,Tech Haven,Samsung Electronics
P00343542,Toys,71.95,5,18,InnoTech,Razer Inc.
P00245342,Patio & Garden,44.23,3,39,Sound Zone,Sonos Inc.
P00206742,Patio & Garden,43.54,1,16,Electro Mart,Sony Corporation
P00132942,Grocery,5.89,4,18,Game Zone,Razer Inc.
P00082842,Grocery,23.73,5,18,InnoTech,Razer Inc.
P00352542,Grocery,56.48,3,39,Sound Zone,Sonos Inc.
P00245842,Health & Beauty,27.6,1,16,Electro Mart,Sony Corporation
P00028142,Health & Beauty,44.28,4,18,Game Zone,Razer Inc.
P00366842,Toys,34.21,1,16,Electro Mart,Sony Corporation
P00238342,Toys,24.6,3,39,Sound Zone,Sonos Inc.
P00189742,Electronics,20.96,3,39,Sound Zone,Sonos Inc.
P00020742,Health & Beauty,22.67,2,13,Tech Haven,Samsung Electronics
P00031942,Patio & Garden,69.38,51,51,Pakistan,Pakistan
P00197242,Clothing,66.96,4,18,Game Zone,Razer Inc.
P00245742,Office & School Supplies,4.04,6,9,Photo World,Canon Inc.
P00131142,Toys,37.97,5,18,InnoTech,Razer Inc.
P00263642,Household Essentials,29.33,7,17,Health Zone,Garmin Ltd.
P00185142,Clothing,9.32,5,18,InnoTech,Razer Inc.
P00290542,Health & Beauty,25.3,5,18,InnoTech,Razer Inc.
P00054442,Toys,48.6,3,39,Sound Zone,Sonos Inc.
P00310542,Toys,63.88,3,39,Sound Zone,Sonos Inc.
P00240942,Toys,34,4,18,Game Zone,Razer Inc.
P00308542,Grocery,79.87,1,16,Electro Mart,Sony Corporation
P00343842,Baby,41.12,4,18,Game Zone,Razer Inc.
P00225442,"Arts, Crafts & Sewing",65.18,7,17,Health Zone,Garmin Ltd.
P00267942,Toys,59.88,2,13,Tech Haven,Samsung Electronics
P00064442,Pharmacy & OTC,37.07,4,18,Game Zone,Razer Inc.
P00037942,Toys,27.06,6,9,Photo World,Canon Inc.
P00360842,Health & Beauty,32.05,2,13,Tech Haven,Samsung Electronics
P00032642,Furniture,72.75,3,39,Sound Zone,Sonos Inc.
P00054742,Toys,5.61,1,16,Electro Mart,Sony Corporation
P00235942,Patio & Garden,41.08,1,16,Electro Mart,Sony Corporation
P00185342,Home & Kitchen,72.19,4,18,Game Zone,Razer Inc.
P00142742,Health & Beauty,79.44,1,16,Electro Mart,Sony Corporation
P00219542,Health & Beauty,55.1,4,18,Game Zone,Razer Inc.
P00294342,Toys,79.95,5,18,InnoTech,Razer Inc.
P00369942,Electronics,78.66,3,39,Sound Zone,Sonos Inc.
P00323542,Toys,66.13,2,13,Tech Haven,Samsung Electronics
P00291942,Toys,9.37,6,9,Photo World,Canon Inc.
P00288842,Toys,10.07,4,18,Game Zone,Razer Inc.
P00187142,Electronics,78.86,1,16,Electro Mart,Sony Corporation
P00218542,Patio & Garden,20.75,3,39,Sound Zone,Sonos Inc.
P00196942,Health & Beauty,53.11,2,13,Tech Haven,Samsung Electronics
P00061042,Toys,31.71,3,39,Sound Zone,Sonos Inc.
P00171042,"Arts, Crafts & Sewing",50.24,4,18,Game Zone,Razer Inc.
P00047842,Toys,13.07,6,9,Photo World,Canon Inc.
P00300642,Health & Beauty,18.43,4,18,Game Zone,Razer Inc.
P00194842,Health & Beauty,77.07,5,18,InnoTech,Razer Inc.
P00370542,Toys,18.06,4,18,Game Zone,Razer Inc.
P00333442,Toys,5.8,3,39,Sound Zone,Sonos Inc.
P00222542,Health & Beauty,57.6,6,9,Photo World,Canon Inc.
P00283642,Health & Beauty,24.06,2,13,Tech Haven,Samsung Electronics
P00058642,"Books, Movies & Music",51.89,4,18,Game Zone,Razer Inc.
P00319542,Toys,45.36,2,13,Tech Haven,Samsung Electronics
P00015442,Toys,40.47,7,17,Health Zone,Garmin Ltd.
P00008042,Household Essentials,75.53,2,13,Tech Haven,Samsung Electronics
P00352342,Toys,37.43,7,17,Health Zone,Garmin Ltd.
P00256242,Health & Beauty,62.75,1,16,Electro Mart,Sony Corporation
P00205042,Health & Beauty,20.07,6,9,Photo World,Canon Inc.
P00349842,Health & Beauty,11.38,3,39,Sound Zone,Sonos Inc.
P0095942,Home & Kitchen,41.01,3,39,Sound Zone,Sonos Inc.
P00090442,"Books, Movies & Music",3.06,5,18,InnoTech,Razer Inc.
P0093942,Toys,21.55,3,39,Sound Zone,Sonos Inc.
P00363242,Grocery,62.33,2,13,Tech Haven,Samsung Electronics
P00248242,Health & Beauty,26.24,5,18,InnoTech,Razer Inc.
P00279842,Toys,60.59,3,39,Sound Zone,Sonos Inc.
P00328242,Toys,32.65,1,16,Electro Mart,Sony Corporation
P00356542,Grocery,71.6,4,18,Game Zone,Razer Inc.
P00124442,Patio & Garden,71.99,5,18,InnoTech,Razer Inc.
P00001342,Home & Kitchen,37.72,3,39,Sound Zone,Sonos Inc.
P00202442,Health & Beauty,53.61,1,16,Electro Mart,Sony Corporation
P00286042,"Books, Movies & Music",64.28,4,18,Game Zone,Razer Inc.
P00258142,Patio & Garden,62.35,1,16,Electro Mart,Sony Corporation
P00243642,Patio & Garden,20.26,3,39,Sound Zone,Sonos Inc.
P00314642,Office & School Supplies,17.08,3,39,Sound Zone,Sonos Inc.
P00166742,Health & Beauty,54.89,2,13,Tech Haven,Samsung Electronics
P00356142,Toys,57.04,51,51,Pakistan,Pakistan
P00201542,Health & Beauty,13.8,4,18,Game Zone,Razer Inc.
P00153142,Grocery,71.94,6,9,Photo World,Canon Inc.
P00276542,Toys,11.55,5,18,InnoTech,Razer Inc.
P00019042,Health & Beauty,65.52,7,17,Health Zone,Garmin Ltd.
P00168442,Health & Beauty,69.45,5,18,InnoTech,Razer Inc.
P00006342,Health & Beauty,64,5,18,InnoTech,Razer Inc.
P00006242,Health & Beauty,78.14,3,39,Sound Zone,Sonos Inc.
P00093542,Grocery,60.91,3,39,Sound Zone,Sonos Inc.
P00029042,Health & Beauty,31.18,4,18,Game Zone,Razer Inc.
P00131342,Health & Beauty,70.2,1,16,Electro Mart,Sony Corporation
P00136642,Appliances,10.85,4,18,Game Zone,Razer Inc.
P00299242,Toys,36.03,7,17,Health Zone,Garmin Ltd.
P00170042,Toys,71.57,2,13,Tech Haven,Samsung Electronics
P00148242,Toys,79.16,4,18,Game Zone,Razer Inc.
P00269342,Electronics,74.54,6,9,Photo World,Canon Inc.
P00260542,Health & Beauty,15.81,2,13,Tech Haven,Samsung Electronics
P00316542,Health & Beauty,61.28,3,39,Sound Zone,Sonos Inc.
P00275442,Toys,17.3,1,16,Electro Mart,Sony Corporation
P00008342,Health & Beauty,42.31,1,16,Electro Mart,Sony Corporation
P00175942,Toys,3.91,4,18,Game Zone,Razer Inc.
P00325242,"Arts, Crafts & Sewing",29.08,1,16,Electro Mart,Sony Corporation
P00168642,Baby,44.33,4,18,Game Zone,Razer Inc.
P00235442,Grocery,61.38,5,18,InnoTech,Razer Inc.
P00107542,Toys,74.42,3,39,Sound Zone,Sonos Inc.
P00124142,Patio & Garden,34.25,2,13,Tech Haven,Samsung Electronics
P00245542,Patio & Garden,3.82,6,9,Photo World,Canon Inc.
P00368542,Patio & Garden,47.22,4,18,Game Zone,Razer Inc.
P00338042,Health & Beauty,37.96,1,16,Electro Mart,Sony Corporation
P00146942,Grocery,14.35,3,39,Sound Zone,Sonos Inc.
P00147442,Grocery,15.19,2,13,Tech Haven,Samsung Electronics
P00221642,Health & Beauty,6.73,3,39,Sound Zone,Sonos Inc.
P00335042,Household Essentials,43.41,4,18,Game Zone,Razer Inc.
P00112042,"Books, Movies & Music",8.33,6,9,Photo World,Canon Inc.
P00301042,Health & Beauty,27.13,4,18,Game Zone,Razer Inc.
P00003342,Electronics,54.08,5,18,InnoTech,Razer Inc.
P00320642,Toys,4.13,4,18,Game Zone,Razer Inc.
P00363942,Health & Beauty,34.61,3,39,Sound Zone,Sonos Inc.
P00090242,Household Essentials,28.36,6,9,Photo World,Canon Inc.
P00311542,Health & Beauty,46.24,2,13,Tech Haven,Samsung Electronics
P00347842,Health & Beauty,18.46,4,18,Game Zone,Razer Inc.
P00275942,Toys,59.53,2,13,Tech Haven,Samsung Electronics
P00172342,Toys,38.09,7,17,Health Zone,Garmin Ltd.
P00236642,Household Essentials,28.03,2,13,Tech Haven,Samsung Electronics
P00259742,Toys,62.31,7,17,Health Zone,Garmin Ltd.
P00286142,"Arts, Crafts & Sewing",41.06,1,16,Electro Mart,Sony Corporation
P00264542,Electronics,6.79,6,9,Photo World,Canon Inc.
P00332442,"Arts, Crafts & Sewing",22.23,3,39,Sound Zone,Sonos Inc.
